card_id,card_name,card_class,subtype,metadata_resolved,dataset_dates,source_archives,games_with_card,decks_with_card,total_copies,min_copies_in_containing_deck,max_copies_in_containing_deck,first_dataset_date,last_dataset_date,per_date
1227,Lillie's Determination,trainer,Supporter,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",12523,17392,67802,1,4,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":6475,""games_with_card"":4457,""total_copies"":24982},""2026-07-13"":{""decks_with_card"":5636,""games_with_card"":4121,""total_copies"":21971},""2026-07-14"":{""decks_with_card"":5281,""games_with_card"":3945,""total_copies"":20849}}"
1228,Acerola's Mischief,trainer,Supporter,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",128,128,384,3,3,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":76,""games_with_card"":76,""total_copies"":228},""2026-07-13"":{""decks_with_card"":47,""games_with_card"":47,""total_copies"":141},""2026-07-14"":{""decks_with_card"":5,""games_with_card"":5,""total_copies"":15}}"
1229,Wally's Compassion,trainer,Supporter,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",2055,2095,7795,1,4,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":615,""games_with_card"":609,""total_copies"":2089},""2026-07-13"":{""decks_with_card"":823,""games_with_card"":800,""total_copies"":3163},""2026-07-14"":{""decks_with_card"":657,""games_with_card"":646,""total_copies"":2543}}"
1231,Dawn,trainer,Supporter,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",12114,16479,57025,1,4,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":4789,""games_with_card"":3764,""total_copies"":16806},""2026-07-13"":{""decks_with_card"":5731,""games_with_card"":4159,""total_copies"":19844},""2026-07-14"":{""decks_with_card"":5959,""games_with_card"":4191,""total_copies"":20375}}"
1235,Waitress,trainer,Supporter,True,"[""2026-07-13""]","[""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip""]",1,1,3,3,3,2026-07-13,2026-07-13,"{""2026-07-13"":{""decks_with_card"":1,""games_with_card"":1,""total_copies"":3}}"
1236,Urbain,trainer,Supporter,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",712,718,2872,4,4,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":446,""games_with_card"":440,""total_copies"":1784},""2026-07-13"":{""decks_with_card"":108,""games_with_card"":108,""total_copies"":432},""2026-07-14"":{""decks_with_card"":164,""games_with_card"":164,""total_copies"":656}}"
1238,Tarragon,trainer,Supporter,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",20,20,40,2,2,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":4,""games_with_card"":4,""total_copies"":8},""2026-07-13"":{""decks_with_card"":14,""games_with_card"":14,""total_copies"":28},""2026-07-14"":{""decks_with_card"":2,""games_with_card"":2,""total_copies"":4}}"
1240,Rosa's Encouragement,trainer,Supporter,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",61,61,61,1,1,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":52,""games_with_card"":52,""total_copies"":52},""2026-07-13"":{""decks_with_card"":8,""games_with_card"":8,""total_copies"":8},""2026-07-14"":{""decks_with_card"":1,""games_with_card"":1,""total_copies"":1}}"
1242,Community Center,trainer,Stadium,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",527,534,549,1,2,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":354,""games_with_card"":347,""total_copies"":368},""2026-07-13"":{""decks_with_card"":142,""games_with_card"":142,""total_copies"":143},""2026-07-14"":{""decks_with_card"":38,""games_with_card"":38,""total_copies"":38}}"
1244,Full Metal Lab,trainer,Stadium,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",271,273,1091,3,4,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":117,""games_with_card"":115,""total_copies"":468},""2026-07-13"":{""decks_with_card"":140,""games_with_card"":140,""total_copies"":559},""2026-07-14"":{""decks_with_card"":16,""games_with_card"":16,""total_copies"":64}}"
1245,Festival Grounds,trainer,Stadium,True,"[""2026-07-12"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",479,494,1973,1,4,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":2,""games_with_card"":2,""total_copies"":5},""2026-07-14"":{""decks_with_card"":492,""games_with_card"":477,""total_copies"":1968}}"
1246,Jamming Tower,trainer,Stadium,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",1259,1276,3251,1,3,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":691,""games_with_card"":675,""total_copies"":1636},""2026-07-13"":{""decks_with_card"":218,""games_with_card"":217,""total_copies"":643},""2026-07-14"":{""decks_with_card"":367,""games_with_card"":367,""total_copies"":972}}"
1247,Neutralization Zone,trainer,Stadium,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",2157,2209,2209,1,1,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":603,""games_with_card"":586,""total_copies"":603},""2026-07-13"":{""decks_with_card"":761,""games_with_card"":740,""total_copies"":761},""2026-07-14"":{""decks_with_card"":845,""games_with_card"":831,""total_copies"":845}}"
1249,Grand Tree,trainer,Stadium,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",77,77,77,1,1,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":25,""games_with_card"":25,""total_copies"":25},""2026-07-13"":{""decks_with_card"":1,""games_with_card"":1,""total_copies"":1},""2026-07-14"":{""decks_with_card"":51,""games_with_card"":51,""total_copies"":51}}"
1250,Area Zero Underdepths,trainer,Stadium,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",9,9,36,4,4,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":6,""games_with_card"":6,""total_copies"":24},""2026-07-13"":{""decks_with_card"":2,""games_with_card"":2,""total_copies"":8},""2026-07-14"":{""decks_with_card"":1,""games_with_card"":1,""total_copies"":4}}"
1252,Gravity Mountain,trainer,Stadium,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",21,21,29,1,2,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":7,""games_with_card"":7,""total_copies"":12},""2026-07-13"":{""decks_with_card"":5,""games_with_card"":5,""total_copies"":5},""2026-07-14"":{""decks_with_card"":9,""games_with_card"":9,""total_copies"":12}}"
1253,N’s Castle,trainer,Stadium,True,"[""2026-07-12"",""2026-07-13""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip""]",12,12,27,2,3,2026-07-12,2026-07-13,"{""2026-07-12"":{""decks_with_card"":10,""games_with_card"":10,""total_copies"":22},""2026-07-13"":{""decks_with_card"":2,""games_with_card"":2,""total_copies"":5}}"
1256,Team Rocket's Watchtower,trainer,Stadium,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",242,242,581,1,4,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":75,""games_with_card"":75,""total_copies"":269},""2026-07-13"":{""decks_with_card"":93,""games_with_card"":93,""total_copies"":206},""2026-07-14"":{""decks_with_card"":74,""games_with_card"":74,""total_copies"":106}}"
1257,Team Rocket's Factory,trainer,Stadium,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",1769,1805,4285,1,3,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":833,""games_with_card"":813,""total_copies"":1757},""2026-07-13"":{""decks_with_card"":674,""games_with_card"":660,""total_copies"":1718},""2026-07-14"":{""decks_with_card"":298,""games_with_card"":296,""total_copies"":810}}"
1259,Spikemuth Gym,trainer,Stadium,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",3583,3774,13880,2,4,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":955,""games_with_card"":920,""total_copies"":3268},""2026-07-13"":{""decks_with_card"":1444,""games_with_card"":1368,""total_copies"":5300},""2026-07-14"":{""decks_with_card"":1375,""games_with_card"":1295,""total_copies"":5312}}"
1260,Risky Ruins,trainer,Stadium,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",1083,1094,1243,1,2,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":524,""games_with_card"":518,""total_copies"":556},""2026-07-13"":{""decks_with_card"":389,""games_with_card"":384,""total_copies"":503},""2026-07-14"":{""decks_with_card"":181,""games_with_card"":181,""total_copies"":184}}"
1261,Forest of Vitality,trainer,Stadium,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",807,823,1657,1,4,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":559,""games_with_card"":545,""total_copies"":1117},""2026-07-13"":{""decks_with_card"":208,""games_with_card"":206,""total_copies"":428},""2026-07-14"":{""decks_with_card"":56,""games_with_card"":56,""total_copies"":112}}"
1262,Surfing Beach,trainer,Stadium,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",784,784,3122,2,4,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":105,""games_with_card"":105,""total_copies"":420},""2026-07-13"":{""decks_with_card"":276,""games_with_card"":276,""total_copies"":1090},""2026-07-14"":{""decks_with_card"":403,""games_with_card"":403,""total_copies"":1612}}"
1264,Battle Cage,trainer,Stadium,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",6680,7412,14435,1,3,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":2591,""games_with_card"":2349,""total_copies"":5235},""2026-07-13"":{""decks_with_card"":2391,""games_with_card"":2150,""total_copies"":4628},""2026-07-14"":{""decks_with_card"":2430,""games_with_card"":2181,""total_copies"":4572}}"
1266,Nighttime Mine,trainer,Stadium,True,"[""2026-07-12"",""2026-07-13"",""2026-07-14""]","[""Imitation-Learning/Top-ladder-data/7-12/pokemon-tcg-ai-battle-episodes-2026-07-12.zip"",""Imitation-Learning/Top-ladder-data/7-13/pokemon-tcg-ai-battle-episodes-2026-07-13.zip"",""Imitation-Learning/Top-ladder-data/7-14/pokemon-tcg-ai-battle-episodes-2026-07-14.zip""]",7633,8808,22828,1,4,2026-07-12,2026-07-14,"{""2026-07-12"":{""decks_with_card"":2528,""games_with_card"":2263,""total_copies"":6855},""2026-07-13"":{""decks_with_card"":3175,""games_with_card"":2690,""total_copies"":8037},""2026-07-14"":{""decks_with_card"":3105,""games_with_card"":2680,""total_copies"":7936}}"
